PRODUK,FARMASI,E-COMMERCE,TOKO,ALAMAT,KOTA,BOX,JUAL (UNIT TERKECIL),HARGA UNIT TERKECIL,VALUE,% DISC,KATEGORI,SOURCE,NAMA PRODUK E-COMMERCE,RATING (Khusus shopee dan toped dikali 20),JML ULASAN,DILIHAT,DESKRIPSI,TANGGAL OBSERVASI
,,BUKALAPAK,noenkolshop,,Kab. Bogor,,1,25000.0,,,,https://www.bukalapak.com/p/industrial/safety/masker/3klc570-jual-masker-baby-coldoray,Masker baby coldoray,5.0,1,,"Beniq Masker by filosofi daster



Detail :

Lapis 1 menggunakan bahan baby coldoray dengan aplikasi kancing dan renda yg bikin manis

Lapis 2 menggunakan bahan furing kaos dan ada tempat tisu

Dengan menggunakan tali karet headloop

Jahitan rapi sehingga nyaman dan terlihat elegan utk digunakan saat harus keluar rumah



Note : warna dan bentuk kancing random",2020-10-26 09:25:51
,,BUKALAPAK,noenkolshop,,Kab. Bogor,,1,30000.0,,0.15,,https://www.bukalapak.com/p/industrial/safety/masker/3o0c47d-jual-masker-merah-putih,Masker merah putih,5.0,1,,"Assalamualaikum

Menyambut HUT RI ke 75

Kami mempersembahkan Masker Kemerdekaan

*Limited stock* hanya ada 1 kloter saja





Packaging Box + Free Totebag lucu :



1. Oneto :

- Berbahan brukat kombinasi ceruti

- Lapis 1 bahan brukat

- Lapis 2 & 3 menggunakan ceruty meredien

- Aplikasi bordir bunga dengan taburan payet jepang

- Karet headloop



2. Thamrin

- Berbahan brukat

- Lapis 2 & 3 menggunakan ceruty meredien

- Dengan hiasan korsase bunga dan taburan mutiara dan payet jepang

- Model karet headloop



3. Azzora

- Berbahan katun jepang

- Aplikasi tulisan bordier di salah satu sisi

- Menggunakan lapisan furing kaos

- Model karet earlopp

- Free konektor dengan dimodifikasi macam2 renda



4. Qudung

- Masker bobal

- Bahan maxmara - katun jepang motif garis

- Model karet earloop

- Free konektor.



5. Filosofi

- Berbahan katun silk

- Aplikasi bordir dan payet khas indonesia

-Lapisan dalam bahan katun

- Model karet headloop



6. La

- Berbahan unione kombinasi merah dan putih

- Lapisan dalam katun combad

- Aplikasi payet jepang kanan kiri

- Model karet headloop.



7. Aurie

- Berbahan unione

- Lapisan katun

- Aplikasi pita variasi & gesper

- Model karet headloop tali grosgren",2020-10-26 09:25:54
,,BUKALAPAK,noenkolshop,,Kab. Bogor,,1,25000.0,,,,https://www.bukalapak.com/p/industrial/safety/masker/3n8u5qs-jual-masker-embosse,Masker Embosse,5.0,1,,"Masker Azzora



Kode : masker emely

Bahan : Jersey Embosh



Detail :

- Menggunakan 3 Lapis

- Lapisan Jersey Emboah dan 2 lapis furing kaoa

- Dimodifikasi macam2 bunga import timbul dan aksen payet tangkai

- Menggunakan tali karet dan panjang mempermudah saat menggunakan hijab

- Masker ini sangat nyaman dgunakan sehari

- Desaign mewah dan elegan



Ukuran : 22x 13



Terdiri dari 4 warna yg cantik :



Marun abis

Pink

peach

ungu muda",2020-10-26 09:25:57
,,BUKALAPAK,noenkolshop,,Kab. Bogor,,3,15000.0,,,,https://www.bukalapak.com/p/industrial/safety/masker/3o8qteo-jual-masker-katun-polka,Masker Katun Polka,5.0,1,,"Masker Modelo motif Polka



Kalo sudah pake Masker Modelo pasti deh repeat terus, bahannya Katunnya Adem harganya pas banget dikantong....apa lagi tali kerut hijabnya hemmm nyaman banget deh...



Ready

Hitam Abis

Ungu Abis

Merah Abis

Abu

Tosca

Pink",2020-10-26 09:25:59
,,BUKALAPAK,noenkolshop,,Kab. Bogor,,1,18000.0,,,,https://www.bukalapak.com/p/industrial/safety/masker/3hdjebk-jual-masker-renda-katun-jepang,Masker Renda Katun jepang,5.0,1,,"Masker Renda, bahan katun jepang ori, tidak sesak dan ringan, tali panjang dan terdapat karet untuk dikaitkan ke telinga, 2 lapis yang terdapat space tempat tissue sebagai filter tambahan, Ori dr MOUZA, Ready 8 warna Grey, emerald, ligth grey, coral, berry, pink, mint , latte",2020-10-26 09:26:02
,,BUKALAPAK,noenkolshop,,Kab. Bogor,,1,27000.0,,,,https://www.bukalapak.com/p/industrial/safety/masker/3r1p5wo-jual-masker-ch-satin,Masker Ch Satin,5.0,1,,"MASKER CHANNEL HEADLOOP

Detail Produk :

* Material Satin

* Masker dengan pola scuba

* Terdiri dari 3 lapis ada tempat filter

* Aplikasi Platt Gliter dan swarovski press logo Channel

* Tali karet yang elastis nyama dipakai buat yang berhijab



Ready 8 warna



Merah abis

Abu kebiruan 1 pcs

coklat 1 pcs

coksu 1 pcs

putih 1 pcs

dusty pink 1 pcs

abu tua 1 pcs

item 1 pcs",2020-10-26 09:26:05
,,BUKALAPAK,noenkolshop,,Kab. Bogor,,2,65000.0,,,,https://www.bukalapak.com/p/industrial/safety/masker/3s0roc2-jual-jilbab-masker-kerut,Jilbab Masker kerut,5.0,2,,"Jilbab Masker kerut

Detail Produk :

Bahan jersey duluxe, ori merk Quail, Pjg depan 71 cm, belakang 86 cm, Bisa dipakai untuk anak remaja juga



Ready :

Dusty ungu abis

Peach 1

Marun abis

Pink 1

Cokmud 1",2020-10-26 09:26:07
,,BUKALAPAK,One Valerie Store,,Kab. Bogor,,1,80000.0,,0.24,,https://www.bukalapak.com/p/industrial/safety/masker/3cvzx3p-jual-masker-medis-pxton-3-layer-surgical-mask-3ply-non-medis-no-sensi-1-dus-box-murah,MASKER MEDIS PXTON 3 LAYER SURGICAL MASK 3PLY NON MEDIS NO SENSI 1 DUS BOX MURAH,4.0,1,,"READY !!



Masker / Masker 3ply /

masker 3ply earloop kemasan BOX



surgical mask : 1 KOTAK isi 50 pcs



masker pxton adalah masker bedah 3 ply dengan High Bacteria Filtration



PRODUCT CERTIFICATION :

- SPECIFICATIONS: 17,5 X 9,5 CM ( LEBIH LEBAR KARENA STANDARD EROPA )



PRODUCT NAME :

- DAILY PROTECTIVE MASK



EXECUTIVE STANDARD :



- PROTECTION EFFECT LEVEL D RAW



MATERIALS INNER LAYER :

- 100% PP NON-WOVEN FABRIC OUTER LAYER

- 100% PP NON- WOVEN FABRIC FILTER LAYER

- 100% POLYPROPYLENE (MELT-BLOWN CLOTH)",2020-10-26 09:26:12
,,BUKALAPAK,Vertu88Shop,,Bandung,,3,50000.0,,,,https://www.bukalapak.com/p/industrial/safety/masker/3ub4eig-jual-masker-hijab-headloop-face-mask-3-ply-disposable-masker-medis-kemenkes,Masker Hijab Headloop Face Mask 3 Ply Disposable Masker Medis Kemenkes,,,,"READY STOCK?READY LANGSUNG ORDER YA

1Box 50Pcs



Izin Kemenkes

Masker Face Mask 3 Ply Masker Hijab Surgical Masker Medis Kemenkes



Barang

Masker Wajah Medis Sekali Pakai



Gaya

Pengait / Pengait, 3 lapisan, titik internal



Bahan

pp non-woven

layer Meltblown

pp non-woven



BFE 95% - 99,9%



Masker untuk kesehatan



Sangat baik untuk mencegah tertularnya saat Pandemi Covid-19

Bersertifikat :



- CE : Perintah penyesuaian tanda yang terdapat pada banyak produk yang ditempatkan pada pasar tunggal dalam Kawasan Ekonomi Eropa (EEA) dan barang-barang ekspor dari luar negeri. Tanda CE digunakan untuk meyakinkan bahwa



Aplikasi

Banyak digunakan di rumah sakit perawatan kesehatan, konsultan medis kecantikan,pelindung industri, penggunaan sehari-hari, dll.",2020-10-26 09:26:16
,,BUKALAPAK,noenkolshop,,Kab. Bogor,,1,40000.0,,,,https://www.bukalapak.com/p/industrial/safety/masker/3liz5or-jual-masker-ibu-dan-anak,Masker Ibu dan anak,1.0,1,,"Masker Shabby Chic Couple, Masker 3 lapis bunga cantik, bisa dipakai berpasangan ibu dan anak, masker bagian depan bahan katun jepang, masker bagian belakang bahan crepe, masker bagian dalam dilapisi bahan Non-Woven yang aman dari doplet, tali karet hijab tanpa tissue, Khusus masker anak bagian karet belakang ditambah stopper yang berguna untuk menyesuaikan ukuran lingkaran kepala anak.

Ready

hitam, mint green, putih, navy, peach",2020-10-26 09:26:19
,,BUKALAPAK,Uwistay Olshop,,Jakarta Pusat,,,90000.0,,,"Super Seller 
Good Seller ",https://www.bukalapak.com/p/industrial/peralatan-medis-laboratori/3lse0av-jual-promo-masker-eye-shield-masker-pelindung-mata,Promo Masker Eye Shield . Masker Pelindung Mata,,,,"BEST SELLER
KONFIRMASIKAN STOK DAHULU APAKAH READY SEBELUM ORDER
Mohon Kerja Samanya Untuk ber ""Diskusi Produk"" sebelum anda pesan !!! Untuk memastikan ukuran, warna dan jumlah pesanan Anda tersedia..
Mohon maaf kami tidak bisa diburu-buru. Tetapi tentu saja orderan anda akan kami usahakan diproses secepatnya.
BEDA LOKASI YA KAK JADI JANGAN DIGABUNG DENGAN ORDERAN YANG LAIN...
Masker Eye Shield anti Droplet bahan TR
(Bisa di cuci)
Mika Bahan PVC Keras (bisa di lepas / BUKAN seperti plastik helm yg keras sekali)",2020-10-26 09:26:24
,,BUKALAPAK,Stempel Trodat,,Surabaya,,,50000.0,,,,https://www.bukalapak.com/p/industrial/safety/masker/33qktyj-jual-karet-untuk-face-masker-1roll,Karet untuk face masker 1ROLL,,,,"KARET UNTUK FACE MASKER 1ROLL UKURAN 2CM
MAU HARGA LEBIH MURAH BISA LANGSUNG WA KAMI /",2020-10-26 09:26:28
,,BUKALAPAK,noenkolshop,,Kab. Bogor,,,45000.0,,,,https://www.bukalapak.com/p/industrial/safety/masker/3s4z0e7-jual-masker-brukat-bunga,Masker Brukat Bunga,,,,"*BEST SELLER *



Bismillahirrahmanirrahiim...

_*Masker Paripurna Series 2*_

Masker earloop + connector

Bahan: brukat (halus, tdk kaku), bagian dalam bahan cotton lembut, adem

3 ply, ada selipan tissue

aplikasi bunga premium bordir mix pearl n diamond



Ready

Dustypink

Pattens blue abis

Fawn (coksu) abis

Navy blue

Maroon

Pearly white",2020-10-26 09:26:30
,,BUKALAPAK,noenkolshop,,Kab. Bogor,,,25000.0,,,,https://www.bukalapak.com/p/industrial/safety/masker/3r1r707-jual-masker-rinjani-katun-rayon,Masker Rinjani katun rayon,,,,"Rinjani Bordir Mask

Detail Produk

* Bolak Balik / polos dan bordir

* 2 apply

* Bahan katun rayon

* Adem dan nyama dipakai sehari2

* Bisa dipakai dan dicuci

* Jahitan rapi, tdk luntur dan tdk pengap



Ready 6 warna



Ijo botol, ungu, marun, dusty, lemon, pink",2020-10-26 09:26:35
,,BUKALAPAK,Se7enSave,,Jakarta Barat,,,45000.0,,0.15,,https://www.bukalapak.com/p/industrial/safety/masker/3s43dm3-jual-masker-anti-polusi-virus-debu-asap-kn95-headloop-1pcs-tc782-original-999,Masker Anti Polusi Virus Debu & Asap KN95 Headloop 1pcs TC782 - Original 999,,,,"Produk Original,Berkualitas !! RECOMMENDED
Merek : Xiaomi Purely Original
Catatan : Sebelum Di Kirim Barang Di Test Dan Cek
Garansi Produk : 1 Hari
Note : Untuk Claim Garansi Sertakan Box Label Dan Box Produk Jika Box Produk Dan Label Cacat/Hilang Maka Claim Garansi Tidak Dapat Digunakan
Tersedia Warna
Putih
Masker Xiaomi Purely ini menggunakan beberapa lapisan layer filter yang efektif melindungi Anda dari debu, asap, serangan micro organisme dan virus. Sangat cocok digunakan saat berkendara motor menghindari debu jalanan yang dapat merusak paru-paru Anda, Dapat juga digunakan untuk melindungi diri dari virus corona covid-19 yang tengah merebak saat ini.",2020-10-26 09:26:38
,,BUKALAPAK,FUUW SHOP,,Jakarta Barat,,,77000.0,,,,https://www.bukalapak.com/p/industrial/safety/masker/3uzebhl-jual-xiaomi-airpop-light-360-degree-masker-anti-polusi-pm2-5-f95,Xiaomi AirPOP Light 360 Degree Masker Anti Polusi PM2.5 - F95,,,,"Informasi Produk Xiaomi AirPOP Light 360 Degree Masker Anti Polusi PM2.5 - F95
Perlindungan luar biasa untuk sentuhan sesak napas dikarenakan polusi udara. Sertifikasi standar nasional yang baru yang dirancang khusus untuk masalah kabut asap. Standar breathability yang ketat untuk kenyamanan pemakaian sehari-hari.
Features
Anti-Mite Mask
AirPOP Light 360 merupakan masker anti-kabut disertifikasi oleh Spesifikasi Teknis untuk Masker Pelindung Harian yang canggih
Designed for Air Pollution
Efisiensi perlindungan dari masker anti-kabut konvensional berbanding terbalik dengan permeabilitas udara, dan masker dengan efek perlindungan yang kuat sebagian besar tidak nyaman. AirPOP Light 360 dilengkapi dengan masker anti-asap. Teknologi sentuhan ringan digunakan bersama dengan teknologi Light Touch. Dengan kapas filter penangkap elektrostatik canggih, USG stereo 3D digunakan untuk menggabungkan perlindungan dan kenyamanan yang sangat efisien. Dalam perlindungan partikel polusi minyak dan non-minyak, dapat mempertahankan permeabilitas udara yang baik. Masker dapat merespon berbagai penyebab polusi udara.",2020-10-26 09:26:43
,,BUKALAPAK,Se7enSave,,Jakarta Barat,,,51000.0,,0.18,,https://www.bukalapak.com/p/industrial/safety/masker/3s46k9g-jual-masker-anti-polusi-virus-debu-asap-jky76-original-xiaomi-airmotion-one,Masker Anti Polusi Virus Debu & Asap JKY76 - Original Xiaomi Airmotion One,,,,"Produk Original,Berkualitas !! RECOMMENDED
Merek : Xiaomi Airmotion One Original
Catatan : Sebelum Di Kirim Barang Di Test Dan Cek
Garansi Produk : 1 Hari
Note : Untuk Claim Garansi Sertakan Box Label Dan Box Produk Jika Box Produk Dan Label Cacat/Hilang Maka Claim Garansi Tidak Dapat Digunakan
Tersedia Warna
Putih
Bagi Anda yang ingin hidup lebih sehat di tengah udara yang makin hari makin tercemar dengan polusi produk dari xiaomi ini merupakan sebuah solusi untuk Anda. Xiaomi Airmotion KN95 masker wajah dengan 4 lapis perlindungan membuat Anda bebas menghirup udara yang lebih bersih sehingga Anda dapat lebih sehat. Desain yang elegan membuat masker ini pas dengan Outfit of the day Anda. Masker ini juga efektif memfilter virus corona yang tengah merebak.",2020-10-26 09:26:46
,,BUKALAPAK,Se7enSave,,Jakarta Barat,,,590000.0,,0.25,,https://www.bukalapak.com/p/industrial/safety/masker/3sw32gc-jual-masker-gas-full-face-anti-gas-ammonia-hydrogen-sulfide-lainnya-recommended-gcn89-kdj22,Masker Gas Full Face Anti Gas Ammonia Hydrogen Sulfide & Lainnya Recommended GCN89 - KDJ22,,,,"Produk Original,Berkualitas !! RECOMMENDED
Catatan : Sebelum Di Kirim Barang Di Test Dan Cek
Garansi Produk : 1 Hari
Note : Untuk Claim Garansi Sertakan Box Label Dan Box Produk Jika Box Produk Dan Label Cacat/Hilang Maka Claim Garansi Tidak Dapat Digunakan
Tersedia Warna
Hitam
Masker dengan model full face yang berfungsi untuk melindungi diri anda dari terkontaminasi zat gas seperti ammonia, hydrogen sulfide, dan kandungan zat sejenis. Sangat cocok digunakan oleh anda yang memiliki profesi terkait bidang pekerjaan yang berhubungan dengan zat-zat tersebut.",2020-10-26 09:26:49
,,BUKALAPAK,FUUW SHOP,,Jakarta Barat,,,75000.0,,,,https://www.bukalapak.com/p/industrial/safety/masker/3uzfy5j-jual-xiaomi-smartmi-masker-anti-polusi-pm2-5-1-pcs-size-l-kn95,Xiaomi SmartMi Masker Anti Polusi PM2.5 1 PCS Size L - KN95,,,,"Xiaomi kali ini mengeluarkan Xiaomi SmartMi. Masker anti polusi yang dilengkapi dengan filter udara di bagian dalamnya untuk menyaring berbagai partikel jahat yang bisa masuk ke dalam tubuh Anda. Desain yang menutupi mulut dan hidung dengan sempurna membuatnya sangat nyaman saat digunakan dan menyaring udara jauh lebih efektif dibandingkan masker biasa.
Features
Soft Cover
Xiaomi mendesain soft cover untuk masker ini supaya dapat digunakan dalam waktu lama tanpa membuat Anda merasa tidak nyaman. Penggunaan bahan halus membuatnya nyaman digunakan di kulit Anda dan tahan lama. Kehadiran lubang-lubang udara dengan bagian dalam yang luas membuat Anda bisa bernapas dengan leluasa tanpa terasa pengap.",2020-10-26 09:26:51
,,BUKALAPAK,Se7enSave,,Jakarta Barat,,,94000.0,,0.27,,https://www.bukalapak.com/p/industrial/safety/masker/3s45ek2-jual-masker-anti-polusi-virus-debu-asap-dengan-filter-udara-1pcs-hcj89-original-xiaomi-smartmi,Masker Anti Polusi Virus Debu & Asap Dengan Filter Udara 1pcs HCJ89 - Original Xiaomi SmartMi,,,,"Produk Original,Berkualitas !! RECOMMENDED
Merek : Xiaomi SmartMi Original
Catatan : Sebelum Di Kirim Barang Di Test Dan Cek
Garansi Produk : 1 Hari
Note : Untuk Claim Garansi Sertakan Box Label Dan Box Produk Jika Box Produk Dan Label Cacat/Hilang Maka Claim Garansi Tidak Dapat Digunakan
Tersedia Warna
Hitam
Tersedia Ukuran
M",2020-10-26 09:26:53
,,BUKALAPAK,FUUW SHOP,,Jakarta Barat,,1,170000.0,,0.7,,https://www.bukalapak.com/p/industrial/safety/masker/33e6lgn-jual-masker-anti-polusi-virus-corona-kn95,Masker Anti Polusi Virus Corona KN95,,,,"Masker Xiaomi Purely ini menggunakan beberapa lapisan layer filter yang efektif melindungi Anda dari debu, asap, serangan micro organisme dan virus. Sangat cocok digunakan saat berkendara motor menghindari debu jalanan yang dapat merusak paru-paru Anda, Dapat juga digunakan untuk melindungi diri dari virus corona covid-19 yang tengah merebak saat ini.



Features

Half Face Cover

Masker filter udara ini dapat menutupi hidung dan mulut Anda dari debu, asap, baktero dan virus dengan sangat baik, juga terdapat aluminum sheet yang pas dengan bentuk hidung Anda. Bentuk yang ergonomis mengikuti lekuk wajah membuat masker ini tidak gampang melorot berbeda dengan masker bedah yang tidak memiliki bentuk lekukan wajah.







Layer by Layer Filter System

Masker anti polusi ini menggunakan beberapa lapisan filter sehingga dapat secara ampuh melindungi Anda dari debu, asap, serangan bakteri dan virus. Filter ini memiliki efisiensi penyaringan udara KN95.







Earloop Model

Masker Xiaomi Purely ini menggunakan tali pengikat pada bagian telinga. Model ini lebih praktis dan cepat untuk digunakan jika dibanding dengna model headloop jilbab.







Corona Virus Protection

Masker Xiaomi Purely ini juga sangat efektif digunakan untuk melindungi diri dari virus corona. Wajib juga digunakan saat sedang sakit agar tidak menyebarkan virus penyakit ke orang sekitar Anda.







Jenis-Jenis Masker

Berdasarkan panduan dari organisasi kesehatan dunia WHO terdapat 4 buah jenis masker yang ada di masyarakat saat ini. Dan yang efektif untuk menangkal corona adalah masker bedah, masker N95 dan masker facepiece respirators. Masker bedah dan masker N95 yang biasa dipakai tenaga medis sebagai alat alat perlindungan diri atau APD. Berikut ini adalah jenis-jenis masker dan kegunaanya.



Masker kain

- Hanya boleh digunakan untuk masyarakat umum yang sehat.

- Tidak disarankan dipakai tenaga medis, karena 40-90 persen dari partikel dapat menembus masker.

- Dipakai untuk di tempat umum ataupun fasilitas publik lainnya, asal tetap jaga jarak.

- Idealnya dikombinasikan dengan pelindung wajah.

- Bisa dipakai berulang, asalkan dicuci dengan deterjen dan air hangat setelah pemakaian.

- Menyaring atau melindungi dari droplet besar--tidak dengan droplet yang kecil, tidak juga melindungi dari partikel yang aerosol atau airborne.

- Efektivitas filtrasinya 10-60 persen untuk mencegah partikel berukuran 3 mikron.



Masker Bedah

- Bisa dipakai masyarakat yang sakit (flu, influenza, batuk, bersin, hidung berair, demam, nyeri tenggorok atau gangguan kesehatan lain).

- Dipakai tenaga medis saat berada di fasilitas pelayanan kesehatan.

- Pelindung terhadap droplet, tetapi tidak bisa melindungi dari partikel yang aerosol dan airborne.

- Efektifitas filtrasinya bisa mencegah 30-95 persen partikel berukuran 0,1 mikron (tapi tetap ada kebocoran dari samping kiri dan kanan).

- Sekali pakai, durasinya tergantung pada kondisi (kalau sudah basah harus segera diganti).



Masker N95

- Hanya dipakai tenaga medis yang kontak langsung dengan pasien yang memiliki tingkat infeksi tinggi.

- Pelindung dari droplet maupun partikel yang aerosol dan airborne.

- Efektivitas filtrasi sampai di atas 95 persen terhadap partikel berukuran 0,1 mikron.

- Tidak ada kebocoran kalau dipakai dengan baik.

- Kalau ada kelangkaan, bisa dipakai berulang dengan tata cara khusus (misalnya, dijemur di bawah sinar matahari), jika stok ada maka tak disarankan dipakai berulang.



Facepiece Respirators

- Digunakan pekerja yang berisiko terpapar gas beracun, biasanya di industri.

- Pelindung dari droplet, aerosol, airborne.

- Efektivitas filtrasinya di atas 99 persen untuk partikel berukuran 0,1 mikron.

- Tidak ada kebocoran.

- Dapat dipakai berulang tetapi harus dibersihkan dengan disinfektan.



Package Contents

Barang-barang yang Anda dapat dalam kotak produk:



1 x Xiaomi Purely Anstar Masker Anti Polusi Virus Corona KN95



XOHR18WH",2020-10-26 09:26:57
,,BUKALAPAK,Pusat Safety,,Jakarta Barat,,55,60000.0,,,,https://www.bukalapak.com/p/industrial/safety/masker/j56r82-jual-masker-chemical-respirator-single-np305,Masker Chemical Respirator Single NP305,4.8,13,,"Masker chemical respirator NP305 moncong satu berikut filter.



KETENTUAN RETUR BARANG :

1. Membawa nota pembelian.

2. Barang dicek terlebih dahulu oleh pihak kami.

3. Barang belum dipakai untuk kegiatan apapun (TIDAK BOLEH RUSAK/ DICUCI/ DIPAKAI).

4. Produk dapat ditukar maksimal 2 hari setelah barang diterima.

5. Tidak dapat pengembalian uang (Jika ingin tukar barang dengan penambahan uang bisa, kalau pengembalian tidak bisa).

6. Untuk retur barang dengan PENGIRIMAN ongkos kirim pulang pergi DITANGGUNG PEMBELI.

7. Barang dikirim terlebih dahulu ke tempat kami.

8. Pengiriman hanya bisa melalui ekspedisi J&T (bayar ditempat) untuk pengiriman dari toko kami ke alamat penerima.

9. Untuk produk sepatu merk Kings dan Cheetah tidak dapat melakukan retur barang.",2020-10-26 09:26:59
,,BUKALAPAK,Pusat Safety,,Jakarta Barat,,114,80000.0,,,,https://www.bukalapak.com/p/industrial/safety/masker/j4e9td-jual-masker-chemical-respirator-moncong-2-np-306,Masker Chemical Respirator Moncong 2 NP 306,4.3,26,,"Masker Np 306 terdiri dari masker 2 moncong dan 2 filter. Digunakan untuk perlindugan pernapasan dari debu, asap, chemical, gas



KETENTUAN RETUR BARANG :

1. Membawa nota pembelian.

2. Barang dicek terlebih dahulu oleh pihak kami.

3. Barang belum dipakai untuk kegiatan apapun (TIDAK BOLEH RUSAK/ DICUCI/ DIPAKAI).

4. Produk dapat ditukar maksimal 2 hari setelah barang diterima.

5. Tidak dapat pengembalian uang (Jika ingin tukar barang dengan penambahan uang bisa, kalau pengembalian tidak bisa).

6. Untuk retur barang dengan PENGIRIMAN ongkos kirim pulang pergi DITANGGUNG PEMBELI.

7. Barang dikirim terlebih dahulu ke tempat kami.

8. Pengiriman hanya bisa melalui ekspedisi J&T (bayar ditempat) untuk pengiriman dari toko kami ke alamat penerima.

9. Untuk produk sepatu merk Kings dan Cheetah tidak dapat melakukan retur barang.",2020-10-26 09:27:01
,,BUKALAPAK,Yandi Sopian,,Tangerang,,2847,5100.0,,,,https://www.bukalapak.com/p/industrial/safety/masker/3eyj9d4-jual-masker-sritex-earloop-masker-kain-2-ply-non-medis-anti-air-anti-microbial,Masker sritex earloop masker kain 2 ply non medis anti air anti microbial,4.8,105,,"BARANG SELALU READY...



Masker Produk Original 100% Anti Microbial dan Anti Air dari pabrik Sritex.

Keunggulan :

Terstandar Nasional

Teruji Laboratorium

Anti Microbial (bagian dalam) : Mampu menangkal dan mencegah bakteri dan virus dengan standar nasional dan uji lab

Anti Air (bagian depan) : Air tidak terserap ke dalam kain, seperti halnya air di atas daun talas. Ini sangat berguna untuk menghindari small droplet atau percikan air ludah atau bersin dari orang lain, video bisa request

Teruji tiup api, angin tidak memadamkan api ketika menggunakan masker

bahan dari katun, sangat aman dan nyaman digunakan siapa saja

Karet sangat lentur, tidak mudah membuat daun telinga merasakan sakit

dapat dicuci, pencucian optimal anti microbial optimal sampai 10 kali pencucian



Proses pencucian dan setrika :

- Jangan Menggunakan Pemutih

- rendam dalam air hangat 40C

- setrika dengan tingkat panas medium



Lindungi Anda dan Keluarga dari bakteri dan Virus dengan Masker Antimicrobial ini.",2020-10-26 09:27:04
,,BUKALAPAK,Pusat Safety,,Jakarta Barat,,114,80000.0,,,,https://www.bukalapak.com/p/industrial/safety/masker/j4e9td-jual-masker-chemical-respirator-moncong-2-np-306,Masker Chemical Respirator Moncong 2 NP 306,4.3,26,,"Masker Np 306 terdiri dari masker 2 moncong dan 2 filter. Digunakan untuk perlindugan pernapasan dari debu, asap, chemical, gas



KETENTUAN RETUR BARANG :

1. Membawa nota pembelian.

2. Barang dicek terlebih dahulu oleh pihak kami.

3. Barang belum dipakai untuk kegiatan apapun (TIDAK BOLEH RUSAK/ DICUCI/ DIPAKAI).

4. Produk dapat ditukar maksimal 2 hari setelah barang diterima.

5. Tidak dapat pengembalian uang (Jika ingin tukar barang dengan penambahan uang bisa, kalau pengembalian tidak bisa).

6. Untuk retur barang dengan PENGIRIMAN ongkos kirim pulang pergi DITANGGUNG PEMBELI.

7. Barang dikirim terlebih dahulu ke tempat kami.

8. Pengiriman hanya bisa melalui ekspedisi J&T (bayar ditempat) untuk pengiriman dari toko kami ke alamat penerima.

9. Untuk produk sepatu merk Kings dan Cheetah tidak dapat melakukan retur barang.",2020-10-26 09:27:15
,,BUKALAPAK,Pusat Safety,,Jakarta Barat,,1019,8000.0,,,,https://www.bukalapak.com/p/industrial/safety/masker/j587m6-jual-masker-kain-hitam-dz-mask,Masker Kain Hitam DZ Mask,4.9,16,,"Masker kain hitam penyaring udara kotor yang efektif melindungi polusi. Baik digunakan pengendara motor, industri, bangunan, kerajinan, dll.



KETENTUAN RETUR BARANG :

1. Membawa nota pembelian.

2. Barang dicek terlebih dahulu oleh pihak kami.

3. Barang belum dipakai untuk kegiatan apapun (TIDAK BOLEH RUSAK/ DICUCI/ DIPAKAI).

4. Produk dapat ditukar maksimal 2 hari setelah barang diterima.

5. Tidak dapat pengembalian uang (Jika ingin tukar barang dengan penambahan uang bisa, kalau pengembalian tidak bisa).

6. Untuk retur barang dengan PENGIRIMAN ongkos kirim pulang pergi DITANGGUNG PEMBELI.

7. Barang dikirim terlebih dahulu ke tempat kami.

8. Pengiriman hanya bisa melalui ekspedisi J&T (bayar ditempat) untuk pengiriman dari toko kami ke alamat penerima.

9. Untuk produk sepatu merk Kings dan Cheetah tidak dapat melakukan retur barang.",2020-10-26 09:27:21
,,BUKALAPAK,Pusat Safety,,Jakarta Barat,,23,280000.0,,,,https://www.bukalapak.com/p/industrial/safety/masker/j462uy-jual-masker-sensi-mask-3-ply-earloop-isi-50pcs,Masker Sensi Mask 3 Ply Earloop isi 50pcs,4.0,7,,"Masker wajah sekali pakai model earloop (dicantolin di telinga), sangat cocok untuk pemakaian harian ataupun medikal 1 box isi 50 pcs.



Spesifikasi :

- Penyaringan 95% untuk partikel berukuran 0,3 mikrometer.

- Melindungi diri dari debu, kuman dan mencegah penyakit dari virus penyakit udara yang tidak baik.

- Meminimalisir kontaminasi dari mikroorganisme di udara.

- Design dengan bentuk yang pas untuk kenyamanan dan keamanan.

- 3-Ply construction.



KETENTUAN RETUR BARANG :

1. Membawa nota pembelian.

2. Barang dicek terlebih dahulu oleh pihak kami.

3. Barang belum dipakai untuk kegiatan apapun (TIDAK BOLEH RUSAK/ DICUCI/ DIPAKAI).

4. Produk dapat ditukar maksimal 2 hari setelah barang diterima.

5. Tidak dapat pengembalian uang (Jika ingin tukar barang dengan penambahan uang bisa, kalau pengembalian tidak bisa).

6. Untuk retur barang dengan PENGIRIMAN ongkos kirim pulang pergi DITANGGUNG PEMBELI.

7. Barang dikirim terlebih dahulu ke tempat kami.

8. Pengiriman hanya bisa melalui ekspedisi J&T (bayar ditempat) untuk pengiriman dari toko kami ke alamat penerima.

9. Untuk produk sepatu merk Kings dan Cheetah tidak dapat melakukan retur barang.",2020-10-26 09:27:25
